cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,category,term,size
0,0,8.955789840350112,0,0,0,0,0,0,0,GO:0019853,L-ascorbic acid biosynthetic process,21
0,0,0,5.627651884522523,0,0,0,0,0,0,GO:0030041,actin filament polymerization,8
0,0,0,6.034760821338654,0,0,0,0,0,0,GO:0030308,negative regulation of cell growth,8
0,0,0,0,0,5.719869407448039,0,0,0,0,GO:0031022,nuclear migration along microfilament,7
0,0,0,0,0,4.581923988381816,0,0,0,0,GO:0031048,chromatin silencing by small RNA,9
0,0,0,0,0,4.845491571445441,0,0,0,0,GO:0031117,positive regulation of microtubule depolymerization,8
0,0,0,0,0,0,0,0,6.633167448787792,0,GO:0031167,rRNA methylation,7
0,5.331341428053482,0,0,0,0,0,0,0,0,GO:0031222,arabinan catabolic process,8
0,4.908309538286745,0,0,0,0,0,0,0,0,GO:0031647,regulation of protein stability,10
0,0,0,0,0,4.8440833760753925,0,0,0,0,GO:0031930,mitochondria-nucleus signaling pathway,8
0,0,0,0,0,0,0,0,5.001403547477612,0,GO:0032210,regulation of telomere maintenance via telomerase,9
0,12.313887348418,0,0,0,6.490421326877681,0,0,0,0,GO:0032544,plastid translation,15
0,0,6.285858881366142,0,0,0,0,0,0,0,GO:0033388,putrescine biosynthetic process from arginine,6
0,0,0,0,0,0,0,7.413450222888722,0,0,GO:0033523,histone H2B ubiquitination,9
0,0,7.483203392052694,0,0,0,0,0,0,0,GO:0033540,fatty acid beta-oxidation using acyl-CoA oxidase,8
0,0,0,0,0,0,0,0,0,5.815132980686218,GO:0033617,mitochondrial respiratory chain complex IV assembly,15
0,0,0,4.4590619119955806,0,0,0,0,0,0,GO:0033962,cytoplasmic mRNA processing body assembly,12
0,0,0,0,0,4.93916479104619,0,0,0,0,GO:0034052,positive regulation of plant-type hypersensitive response,8
0,0,0,5.728061637274704,0,0,0,0,0,0,GO:0034059,response to anoxia,8
0,0,0,0,0,0,4.362123061057752,0,0,0,GO:0034063,stress granule assembly,9
0,0,0,0,0,0,0,0,7.328717197815369,0,GO:0034427,"nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'",17
0,0,0,0,0,0,0,0,7.788214340440253,0,GO:0034475,U4 snRNA 3'-end processing,16
0,0,0,0,0,0,0,6.483212543755524,0,0,GO:0034497,protein localization to phagophore assembly site,10
0,5.21052015450914,4.727649774345289,0,0,0,0,0,0,0,GO:0034508,centromere complex assembly,8
0,0,0,11.643023440343145,0,0,0,0,0,0,GO:0034613,cellular protein localization,9
0,0,0,0,0,20.421974694654818,0,0,0,0,GO:0034620,cellular response to unfolded protein,17
0,0,0,0,0,0,0,11.387469073457787,0,0,GO:0035336,long-chain fatty-acyl-CoA metabolic process,8
0,0,0,0,0,0,0,4.437243307236894,0,0,GO:0040009,regulation of growth rate,6
0,0,0,0,0,24.092154046559642,0,0,0,0,GO:0042026,protein refolding,54
0,0,0,0,0,0,0,6.009083731693384,0,0,GO:0042176,regulation of protein catabolic process,7
0,0,0,12.721203384779285,0,0,0,0,0,0,GO:0042539,hypotonic salinity response,6
0,0,0,0,0,10.346353747144137,0,0,0,0,GO:0042549,photosystem II stabilization,9
0,0,0,13.897755439517775,0,0,0,0,0,0,GO:0042753,positive regulation of circadian rhythm,18
0,0,0,0,0,5.459023346396451,0,0,0,0,GO:0042793,plastid transcription,12
0,0,0,0,0,6.101301408551738,0,0,0,0,GO:0042823,pyridoxal phosphate biosynthetic process,6
0,0,0,0,0,0,0,4.506372160833067,0,0,GO:0043266,regulation of potassium ion transport,6
0,0,0,0,0,0,0,0,0,4.8603406975261825,GO:0044375,regulation of peroxisome size,10
0,8.128097949604847,0,0,0,0,0,0,0,0,GO:0045038,protein import into chloroplast thylakoid membrane,8
0,0,0,0,0,0,0,0,6.855120600069225,0,GO:0045116,protein neddylation,12
0,0,8.575765815199063,0,0,0,0,0,0,0,GO:0045324,late endosome to vacuole transport,26
0,0,4.6371825673230145,0,0,0,0,0,0,0,GO:0045739,positive regulation of DNA repair,8
0,4.788059353314023,0,0,0,0,0,0,0,0,GO:0045836,positive regulation of meiotic nuclear division,10
0,0,0,0,0,0,0,11.25789750061683,0,0,GO:0046900,tetrahydrofolylpolyglutamate metabolic process,6
0,0,0,0,0,0,4.4227687893652785,0,0,0,GO:0048358,mucilage pectin biosynthetic process,9
0,0,0,0,0,0,0,0,0,5.2163840694035,GO:0048444,floral organ morphogenesis,9
0,0,0,5.830849354367632,0,0,0,0,0,0,GO:0048497,maintenance of floral organ identity,6
0,0,0,5.37784458588641,0,0,0,0,0,0,GO:0050793,regulation of developmental process,8
0,5.592362586042409,0,0,0,0,0,0,0,0,GO:0051014,actin filament severing,9
0,0,0,5.6423111585098065,0,0,0,0,0,0,GO:0051127,positive regulation of actin nucleation,6
0,0,0,0,0,0,5.789218704313469,0,0,0,GO:0051511,negative regulation of unidimensional cell growth,12
0,0,5.332678675187555,0,0,0,0,0,0,0,GO:0051512,positive regulation of unidimensional cell growth,7
0,0,5.637965871167144,0,0,0,0,0,0,0,GO:0051604,protein maturation,17
0,0,0,8.134453607694073,0,0,0,0,0,0,GO:0051973,positive regulation of telomerase activity,6
0,0,0,0,0,0,0,0,10.366709377921314,0,GO:0052543,callose deposition in cell wall,10
0,0,0,0,0,0,0,11.149980206280523,0,0,GO:0055069,zinc ion homeostasis,8
0,0,0,0,0,0,0,7.199283981461611,0,0,GO:0055078,sodium ion homeostasis,6
0,0,4.572041753705961,0,0,0,0,0,0,0,GO:0055088,lipid homeostasis,14
0,0,0,0,0,0,0,0,12.004758138939291,0,GO:0060149,negative regulation of posttranscriptional gene silencing,8
0,0,0,0,0,0,0,5.062845450764004,0,0,GO:0060919,auxin influx,8
0,0,0,0,0,7.717933966605784,0,0,0,0,GO:0061077,chaperone-mediated protein folding,23
0,0,5.2802608229607255,0,0,0,0,0,0,0,GO:0061158,3'-UTR-mediated mRNA destabilization,7
0,0,0,0,0,0,4.575890858115461,0,0,0,GO:0070863,positive regulation of protein exit from endoplasmic reticulum,9
0,0,0,0,0,0,0,0,8.998158701919271,0,GO:0071035,nuclear polyadenylation-dependent rRNA catabolic process,13
0,0,0,0,0,0,0,0,4.566600762230435,0,GO:0071038,nuclear polyadenylation-dependent tRNA catabolic process,11
0,0,0,0,0,0,0,0,9.452144139112939,0,GO:0071051,polyadenylation-dependent snoRNA 3'-end processing,8
0,0,4.742323414881972,0,0,0,0,0,0,0,GO:0071368,cellular response to cytokinin stimulus,8
0,0,0,0,29.343581982572132,0,0,0,0,0,GO:0071456,cellular response to hypoxia,26
0,0,0,0,0,6.102551558290231,0,0,0,0,GO:0071484,cellular response to light intensity,6
0,0,0,0,0,5.400134632376192,0,0,0,0,GO:0071486,cellular response to high light intensity,7
0,0,0,0,0,0,0,5.726212456531924,0,0,GO:0071493,cellular response to UV-B,8
0,0,0,0,0,4.847480880613163,0,0,0,0,GO:0075733,intracellular transport of virus,8
0,0,0,0,0,0,0,16.057628295243305,0,0,GO:0080003,thalianol metabolic process,6
0,5.938951475813047,0,0,0,0,0,0,0,0,GO:0080009,mRNA methylation,7
0,0,0,0,0,0,0,7.232604886691604,0,0,GO:0080144,amino acid homeostasis,6
0,0,0,0,0,0,0,6.34728756478108,0,0,GO:0080186,developmental vegetative growth,14
0,6.566276430279852,0,0,0,0,0,0,0,0,GO:0080187,floral organ senescence,11
0,0,0,0,0,0,0,4.351771204991075,0,0,GO:0090057,root radial pattern formation,10
0,0,0,4.859875738053026,0,0,0,0,0,0,GO:0090506,axillary shoot meristem initiation,9
0,0,0,6.157267369383251,0,0,0,0,0,0,GO:0090549,response to carbon starvation,8
0,0,0,0,0,0,0,0,0,7.369486594103417,GO:1900864,mitochondrial RNA modification,6
0,0,0,0,0,0,4.7036430719846,0,0,0,GO:1901002,positive regulation of response to salt stress,9
0,7.524833265631988,0,0,0,5.014881116891333,0,0,0,0,GO:1901259,chloroplast rRNA processing,19
0,0,0,6.945422415828838,0,0,0,0,0,0,GO:1901703,protein localization involved in auxin polar transport,11
0,0,0,0,0,0,0,7.121461962704825,0,0,GO:2000652,regulation of secondary cell wall biogenesis,21
0,0,0,6.75219837768728,0,0,0,0,0,0,GO:2001009,regulation of plant-type cell wall cellulose biosynthetic process,8
0,0,0,0,0,0,0,0,0,4.325418790346704,GO:2001020,regulation of response to DNA damage stimulus,9
0,7.029278241798134,0,0,0,0,0,0,0,0,GO:2001295,malonyl-CoA biosynthetic process,6
