Cluster,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
cluster4,GO:0090627,plant epidermal cell differentiation,23/561,375/20876,2.2545992491898823e-4,0.005454211375167864,0.004680881307948535,AT4G15290/AT2G19060/AT5G14750/AT3G17420/AT4G09990/AT2G29750/AT1G21210/AT2G38120/AT5G54040/AT2G45420/AT4G31170/AT5G64740/AT5G60920/AT5G03040/AT1G05260/AT5G64330/AT3G14370/AT1G24620/AT1G45688/AT5G47980/AT5G05170/AT5G13140/AT5G58010,23
cluster4,GO:0010054,trichoblast differentiation,22/561,354/20876,2.554028372035795e-4,0.00604985470625979,0.005192070835256979,AT4G15290/AT2G19060/AT5G14750/AT3G17420/AT4G09990/AT2G29750/AT1G21210/AT2G38120/AT5G54040/AT2G45420/AT5G64740/AT5G60920/AT5G03040/AT1G05260/AT5G64330/AT3G14370/AT1G24620/AT1G45688/AT5G47980/AT5G05170/AT5G13140/AT5G58010,22
cluster4,GO:0042537,benzene-containing compound metabolic process,18/561,261/20876,2.642698211993693e-4,0.006132138504156793,0.005262687953852102,AT1G64160/AT4G39030/AT1G74710/AT2G43840/AT5G14930/AT2G05940/AT1G30900/AT3G56400/AT1G51660/AT3G13100/AT5G61900/AT2G46400/AT4G12480/AT3G48640/AT5G43910/AT3G52430/AT4G12470/AT1G64060,18
cluster4,GO:0010101,post-embryonic root morphogenesis,7/561,51/20876,4.04894081716278e-4,0.00902675629238055,0.007746889860701542,AT3G24300/AT4G13510/AT2G38120/AT2G45420/AT3G58190/AT5G25890/AT4G14550,7
cluster4,GO:0010102,lateral root morphogenesis,7/561,51/20876,4.04894081716278e-4,0.00902675629238055,0.007746889860701542,AT3G24300/AT4G13510/AT2G38120/AT2G45420/AT3G58190/AT5G25890/AT4G14550,7
cluster4,GO:0050801,ion homeostasis,21/561,343/20876,4.265654190730485e-4,0.009294103215888933,0.007976330769919956,AT3G48740/AT1G80830/AT5G11180/AT2G29750/AT1G09090/AT4G10380/AT2G41560/AT2G47160/AT1G05260/AT5G24270/AT3G56240/AT2G13360/AT2G46800/AT3G25930/AT3G14940/AT5G40510/AT1G68880/AT3G49860/AT1G77330/AT5G44020/AT2G39110,21
cluster4,GO:0055072,iron ion homeostasis,12/561,141/20876,4.332343627459221e-4,0.009294103215888933,0.007976330769919956,AT2G29750/AT1G09090/AT4G10380/AT2G47160/AT1G05260/AT3G25930/AT3G14940/AT5G40510/AT1G68880/AT3G49860/AT1G77330/AT2G39110,12
cluster4,GO:0016999,antibiotic metabolic process,26/561,470/20876,4.50698933811526e-4,0.009489716439698244,0.008144208803962664,AT4G39030/AT1G74710/AT4G13510/AT2G43840/AT5G20830/AT3G45260/AT5G14930/AT2G05940/AT3G14415/AT1G30900/AT2G41430/AT3G56400/AT1G51660/AT3G13100/AT1G10570/AT5G61900/AT2G46400/AT4G12480/AT3G48640/AT5G15120/AT3G14940/AT5G43910/AT3G52430/AT4G12470/AT1G64060/AT1G77120,26
cluster4,GO:0030968,endoplasmic reticulum unfolded protein response,14/561,185/20876,4.970309578714565e-4,0.009773235402289469,0.008387528785744888,AT5G62570/AT5G14930/AT5G40780/AT2G41070/AT2G05940/AT1G51660/AT4G35040/AT4G02640/AT5G28770/AT3G19290/AT4G02380/AT3G52430/AT3G57450/AT1G64060,14
cluster4,GO:0048764,trichoblast maturation,20/561,323/20876,5.028108183564233e-4,0.009773235402289469,0.008387528785744888,AT4G15290/AT2G19060/AT5G14750/AT3G17420/AT2G29750/AT1G21210/AT2G38120/AT5G54040/AT2G45420/AT5G64740/AT5G60920/AT5G03040/AT5G64330/AT3G14370/AT1G24620/AT1G45688/AT5G47980/AT5G05170/AT5G13140/AT5G58010,20
cluster4,GO:0048765,root hair cell differentiation,20/561,323/20876,5.028108183564233e-4,0.009773235402289469,0.008387528785744888,AT4G15290/AT2G19060/AT5G14750/AT3G17420/AT2G29750/AT1G21210/AT2G38120/AT5G54040/AT2G45420/AT5G64740/AT5G60920/AT5G03040/AT5G64330/AT3G14370/AT1G24620/AT1G45688/AT5G47980/AT5G05170/AT5G13140/AT5G58010,20
cluster4,GO:0009991,response to extracellular stimulus,22/561,373/20876,5.21378954889958e-4,0.009773235402289469,0.008387528785744888,AT3G51770/AT5G43350/AT2G29750/AT2G05940/AT1G63010/AT1G09090/AT1G22500/AT2G03260/AT4G10380/AT2G47160/AT4G25350/AT1G05260/AT5G45380/AT3G25930/AT4G02380/AT5G41080/AT3G14940/AT5G40510/AT1G68880/AT3G49860/AT1G77330/AT2G39110,22
cluster4,GO:0048469,cell maturation,20/561,324/20876,5.228116749945409e-4,0.009773235402289469,0.008387528785744888,AT4G15290/AT2G19060/AT5G14750/AT3G17420/AT2G29750/AT1G21210/AT2G38120/AT5G54040/AT2G45420/AT5G64740/AT5G60920/AT5G03040/AT5G64330/AT3G14370/AT1G24620/AT1G45688/AT5G47980/AT5G05170/AT5G13140/AT5G58010,20
cluster4,GO:0031668,cellular response to extracellular stimulus,21/561,349/20876,5.350649140250379e-4,0.009773235402289469,0.008387528785744888,AT3G51770/AT5G43350/AT2G29750/AT2G05940/AT1G63010/AT1G09090/AT2G03260/AT4G10380/AT2G47160/AT4G25350/AT1G05260/AT5G45380/AT3G25930/AT4G02380/AT5G41080/AT3G14940/AT5G40510/AT1G68880/AT3G49860/AT1G77330/AT2G39110,21
cluster4,GO:0006986,response to unfolded protein,14/561,187/20876,5.533829409960098e-4,0.009773235402289469,0.008387528785744888,AT5G62570/AT5G14930/AT5G40780/AT2G41070/AT2G05940/AT1G51660/AT4G35040/AT4G02640/AT5G28770/AT3G19290/AT4G02380/AT3G52430/AT3G57450/AT1G64060,14
cluster4,GO:0034620,cellular response to unfolded protein,14/561,187/20876,5.533829409960098e-4,0.009773235402289469,0.008387528785744888,AT5G62570/AT5G14930/AT5G40780/AT2G41070/AT2G05940/AT1G51660/AT4G35040/AT4G02640/AT5G28770/AT3G19290/AT4G02380/AT3G52430/AT3G57450/AT1G64060,14
cluster4,GO:0035967,cellular response to topologically incorrect protein,14/561,187/20876,5.533829409960098e-4,0.009773235402289469,0.008387528785744888,AT5G62570/AT5G14930/AT5G40780/AT2G41070/AT2G05940/AT1G51660/AT4G35040/AT4G02640/AT5G28770/AT3G19290/AT4G02380/AT3G52430/AT3G57450/AT1G64060,14
cluster4,GO:0071496,cellular response to external stimulus,21/561,350/20876,5.553054111669958e-4,0.009773235402289469,0.008387528785744888,AT3G51770/AT5G43350/AT2G29750/AT2G05940/AT1G63010/AT1G09090/AT2G03260/AT4G10380/AT2G47160/AT4G25350/AT1G05260/AT5G45380/AT3G25930/AT4G02380/AT5G41080/AT3G14940/AT5G40510/AT1G68880/AT3G49860/AT1G77330/AT2G39110,21
cluster4,GO:0009626,plant-type hypersensitive response,23/561,400/20876,5.587161839479468e-4,0.009773235402289469,0.008387528785744888,AT4G39030/AT1G74710/AT4G13510/AT1G72900/AT3G45260/AT5G40780/AT4G21390/AT2G05940/AT3G56400/AT1G51660/AT5G50200/AT3G28910/AT5G61900/AT1G10470/AT4G02640/AT3G56240/AT4G12480/AT5G25890/AT4G02380/AT3G52430/AT4G12470/AT1G64060/AT3G19030,23
cluster4,GO:0034050,host programmed cell death induced by symbiont,23/561,401/20876,5.78187140710972e-4,0.009900800781816415,0.008497007197837168,AT4G39030/AT1G74710/AT4G13510/AT1G72900/AT3G45260/AT5G40780/AT4G21390/AT2G05940/AT3G56400/AT1G51660/AT5G50200/AT3G28910/AT5G61900/AT1G10470/AT4G02640/AT3G56240/AT4G12480/AT5G25890/AT4G02380/AT3G52430/AT4G12470/AT1G64060/AT3G19030,23
cluster4,GO:0009744,response to sucrose,15/561,210/20876,5.834244963779243e-4,0.009900800781816415,0.008497007197837168,AT5G03730/AT5G20830/AT5G44110/AT1G30900/AT2G47460/AT5G24850/AT5G02270/AT3G52740/AT4G37470/AT2G17880/AT5G52250/AT2G25530/AT2G23910/AT1G17500/AT4G34970,15
cluster2,GO:0006694,steroid biosynthetic process,13/120,218/20876,4.0206651117350795e-10,2.8908582153375224e-7,2.2600370207016132e-7,AT5G65390/AT1G72430/AT5G10430/AT3G22570/AT5G53250/AT1G09540/AT2G06850/AT2G21860/AT3G13730/AT4G14380/AT1G06640/AT1G78950/AT1G17060,13
cluster2,GO:0008202,steroid metabolic process,13/120,244/20876,1.5976989286364033e-9,5.74372764844787e-7,4.4903748836412596e-7,AT5G65390/AT1G72430/AT5G10430/AT3G22570/AT5G53250/AT1G09540/AT2G06850/AT2G21860/AT3G13730/AT4G14380/AT1G06640/AT1G78950/AT1G17060,13
cluster2,GO:0006833,water transport,10/120,141/20876,8.834612077789947e-9,1.588021520982743e-6,1.2414954867210085e-6,AT2G36830/AT3G53420/AT3G61430/AT3G26520/AT5G60660/AT5G53370/AT4G23400/AT2G21660/AT2G37170/AT2G39010,10
cluster2,GO:0042044,fluid transport,10/120,141/20876,8.834612077789947e-9,1.588021520982743e-6,1.2414954867210085e-6,AT2G36830/AT3G53420/AT3G61430/AT3G26520/AT5G60660/AT5G53370/AT4G23400/AT2G21660/AT2G37170/AT2G39010,10
cluster2,GO:0009750,response to fructose,8/120,144/20876,1.8479303579374324e-6,2.657323854714028e-4,2.0774627602917665e-4,AT4G23870/AT3G53420/AT3G61430/AT3G26520/AT5G53370/AT4G23400/AT5G54080/AT2G39010,8
cluster2,GO:0051181,cofactor transport,4/120,17/20876,2.332237571907103e-6,2.7947980236686784e-4,2.1849383568392863e-4,AT2G36830/AT3G53420/AT3G26520/AT5G60660,4
cluster2,GO:0009743,response to carbohydrate,12/120,401/20876,3.4906289645305142e-6,3.585374607853485e-4,2.803001303848563e-4,AT4G23870/AT3G53420/AT3G61430/AT3G26520/AT5G53370/AT4G23400/AT1G10760/AT5G07990/AT5G08640/AT5G54080/AT3G51240/AT2G39010,12
cluster2,GO:0030003,cellular cation homeostasis,10/120,282/20876,5.420484511727997e-6,4.515024310015282e-4,3.5297898858768187e-4,AT5G47450/AT3G16570/AT1G30380/AT3G53420/AT3G22570/AT3G26520/AT5G60660/AT5G53250/AT1G04120/AT2G39010,10
cluster2,GO:0006855,drug transmembrane transport,4/120,21/20876,5.761500758362038e-6,4.515024310015282e-4,3.5297898858768187e-4,AT2G36830/AT3G53420/AT3G26520/AT5G60660,4
cluster2,GO:0009746,response to hexose,8/120,170/20876,6.351758609929546e-6,4.515024310015282e-4,3.5297898858768187e-4,AT4G23870/AT3G53420/AT3G61430/AT3G26520/AT5G53370/AT4G23400/AT5G54080/AT2G39010,8
cluster2,GO:0006873,cellular ion homeostasis,10/120,291/20876,7.14328304893181e-6,4.515024310015282e-4,3.5297898858768187e-4,AT5G47450/AT3G16570/AT1G30380/AT3G53420/AT3G22570/AT3G26520/AT5G60660/AT5G53250/AT1G04120/AT2G39010,10
cluster2,GO:0034284,response to monosaccharide,8/120,174/20876,7.535506497939275e-6,4.515024310015282e-4,3.5297898858768187e-4,AT4G23870/AT3G53420/AT3G61430/AT3G26520/AT5G53370/AT4G23400/AT5G54080/AT2G39010,8
cluster2,GO:0055082,cellular chemical homeostasis,10/120,300/20876,9.321153972655909e-6,5.155315158722768e-4,4.0303613128730813e-4,AT5G47450/AT3G16570/AT1G30380/AT3G53420/AT3G22570/AT3G26520/AT5G60660/AT5G53250/AT1G04120/AT2G39010,10
cluster2,GO:0048767,root hair elongation,8/120,188/20876,1.3254655032444275e-5,6.80721212023388e-4,5.321793825056574e-4,AT4G12550/AT1G75750/AT3G53420/AT2G32300/AT3G26520/AT5G60660/AT2G06850/AT1G31420,8
cluster2,GO:0019725,cellular homeostasis,10/120,317/20876,1.5030243007106411e-5,7.130387789101937e-4,5.574448546051437e-4,AT5G47450/AT3G16570/AT1G30380/AT3G53420/AT3G22570/AT3G26520/AT5G60660/AT5G53250/AT1G04120/AT2G39010,10
cluster2,GO:0055080,cation homeostasis,10/120,319/20876,1.5867344176026562e-5,7.130387789101937e-4,5.574448546051437e-4,AT5G47450/AT3G16570/AT1G30380/AT3G53420/AT3G22570/AT3G26520/AT5G60660/AT5G53250/AT1G04120/AT2G39010,10
cluster2,GO:0080147,root hair cell development,8/120,203/20876,2.30652076624495e-5,9.755226064294818e-4,7.626514484054508e-4,AT4G12550/AT1G75750/AT3G53420/AT2G32300/AT3G26520/AT5G60660/AT2G06850/AT1G31420,8
cluster2,GO:0050801,ion homeostasis,10/120,343/20876,2.9503284494129096e-5,0.0011784923084043788,9.21330638588593e-4,AT5G47450/AT3G16570/AT1G30380/AT3G53420/AT3G22570/AT3G26520/AT5G60660/AT5G53250/AT1G04120/AT2G39010,10
cluster2,GO:0010054,trichoblast differentiation,10/120,354/20876,3.853312883098367e-5,0.0014581747173409083,0.0011399828695703754,AT4G12550/AT1G75750/AT3G53420/AT2G32300/AT3G26520/AT5G60660/AT5G53250/AT2G06850/AT1G31420/AT1G79840,10
cluster2,GO:0016126,sterol biosynthetic process,7/120,164/20876,4.5919787058998025e-5,0.0016508163447709792,0.0012905876994476287,AT5G65390/AT1G72430/AT5G10430/AT2G06850/AT2G21860/AT1G06640/AT1G78950,7
cluster2,GO:0010053,root epidermal cell differentiation,10/120,365/20876,4.9830540147815224e-5,0.0017061027793466262,0.0013338099468137008,AT4G12550/AT1G75750/AT3G53420/AT2G32300/AT3G26520/AT5G60660/AT5G53250/AT2G06850/AT1G31420/AT1G79840,10
cluster2,GO:0000097,sulfur amino acid biosynthetic process,9/120,298/20876,5.7119862938398134e-5,0.0017268164514300526,0.001350003638187026,AT1G30380/AT3G53420/AT3G26520/AT5G51140/AT1G60000/AT2G33990/AT3G21270/AT5G46110/AT1G61520,9
cluster2,GO:0016125,sterol metabolic process,7/120,171/20876,5.984891113076578e-5,0.0017268164514300526,0.001350003638187026,AT5G65390/AT1G72430/AT5G10430/AT2G06850/AT2G21860/AT1G06640/AT1G78950,7
cluster2,GO:0016129,phytosteroid biosynthetic process,6/120,118/20876,6.205015227535392e-5,0.0017268164514300526,0.001350003638187026,AT3G22570/AT5G53250/AT1G09540/AT3G13730/AT4G14380/AT1G17060,6
cluster2,GO:0016132,brassinosteroid biosynthetic process,6/120,118/20876,6.205015227535392e-5,0.0017268164514300526,0.001350003638187026,AT3G22570/AT5G53250/AT1G09540/AT3G13730/AT4G14380/AT1G17060,6
cluster2,GO:0090627,plant epidermal cell differentiation,10/120,375/20876,6.244398850790177e-5,0.0017268164514300526,0.001350003638187026,AT4G12550/AT1G75750/AT3G53420/AT2G32300/AT3G26520/AT5G60660/AT5G53250/AT2G06850/AT1G31420/AT1G79840,10
cluster2,GO:0009269,response to desiccation,4/120,38/20876,6.589306076184693e-5,0.0017547078032506646,0.0013718087503635967,AT2G37180/AT2G36830/AT3G53420/AT2G39800,4
cluster2,GO:1901607,alpha-amino acid biosynthetic process,10/120,382/20876,7.281066289233842e-5,0.0018131979028144821,0.0014175355831973259,AT1G30380/AT3G53420/AT3G26520/AT5G51140/AT1G60000/AT2G33990/AT2G39800/AT3G21270/AT5G46110/AT1G61520,10
cluster2,GO:0007030,Golgi organization,7/120,177/20876,7.438018958200221e-5,0.0018131979028144821,0.0014175355831973259,AT2G36830/AT3G53420/AT3G61430/AT3G26520/AT4G23400/AT2G21660/AT2G39010,7
cluster2,GO:0016128,phytosteroid metabolic process,6/120,123/20876,7.81768219572308e-5,0.0018131979028144821,0.0014175355831973259,AT3G22570/AT5G53250/AT1G09540/AT3G13730/AT4G14380/AT1G17060,6
cluster2,GO:0016131,brassinosteroid metabolic process,6/120,123/20876,7.81768219572308e-5,0.0018131979028144821,0.0014175355831973259,AT3G22570/AT5G53250/AT1G09540/AT3G13730/AT4G14380/AT1G17060,6
cluster2,GO:0048878,chemical homeostasis,10/120,387/20876,8.108188998280607e-5,0.001821808715551174,0.001424267409566396,AT5G47450/AT3G16570/AT1G30380/AT3G53420/AT3G22570/AT3G26520/AT5G60660/AT5G53250/AT1G04120/AT2G39010,10
cluster2,GO:0006972,hyperosmotic response,8/120,250/20876,1.0021115415667747e-4,0.0021449082294024303,0.0016768625935156983,AT2G36830/AT3G53420/AT3G61430/AT3G26520/AT4G23400/AT4G05100/AT2G21660/AT2G39800,8
cluster2,GO:0044272,sulfur compound biosynthetic process,11/120,479/20876,1.0142820556284092e-4,0.0021449082294024303,0.0016768625935156983,AT1G30380/AT3G53420/AT3G26520/AT5G51140/AT1G31420/AT1G60000/AT2G33990/AT3G21270/AT5G46110/AT1G12140/AT1G61520,11
cluster2,GO:0015893,drug transport,4/120,44/20876,1.1800226952528824e-4,0.0024241037653909216,0.0018951341932783132,AT2G36830/AT3G53420/AT3G26520/AT5G60660,4
cluster2,GO:0010256,endomembrane system organization,7/120,195/20876,1.3611254199068635e-4,0.0027184699358695414,0.002125266006521243,AT2G36830/AT3G53420/AT3G61430/AT3G26520/AT4G23400/AT2G21660/AT2G39010,7
cluster2,GO:0016052,carbohydrate catabolic process,9/120,336/20876,1.4224587768871767e-4,0.0027521091865566017,0.0021515647545878418,AT2G36830/AT3G53420/AT3G61430/AT3G26520/AT4G23400/AT1G31420/AT2G37660/AT2G21660/AT1G10760,9
cluster2,GO:0000096,sulfur amino acid metabolic process,9/120,337/20876,1.454522240461069e-4,0.0027521091865566017,0.0021515647545878418,AT1G30380/AT3G53420/AT3G26520/AT5G51140/AT1G60000/AT2G33990/AT3G21270/AT5G46110/AT1G61520,9
cluster2,GO:0019344,cysteine biosynthetic process,7/120,205/20876,1.852686298386799e-4,0.0034155934577951496,0.002670268511035224,AT1G30380/AT3G53420/AT3G26520/AT1G60000/AT3G21270/AT5G46110/AT1G61520,7
cluster2,GO:0006534,cysteine metabolic process,7/120,207/20876,1.9663687878542809e-4,0.00353454789616807,0.002763265612405753,AT1G30380/AT3G53420/AT3G26520/AT1G60000/AT3G21270/AT5G46110/AT1G61520,7
cluster2,GO:0009070,serine family amino acid biosynthetic process,7/120,209/20876,2.0856247210709547e-4,0.003657473596219552,0.0028593673967956096,AT1G30380/AT3G53420/AT3G26520/AT1G60000/AT3G21270/AT5G46110/AT1G61520,7
cluster2,GO:0070838,divalent metal ion transport,7/120,210/20876,2.1474055795701267e-4,0.003676153837406955,0.0028739713771690416,AT2G36830/AT3G16570/AT1G30380/AT3G53420/AT3G61430/AT3G26520/AT2G39010,7
cluster2,GO:0072511,divalent inorganic cation transport,7/120,212/20876,2.2754012067319128e-4,0.0038046824828842913,0.0029744534746507746,AT2G36830/AT3G16570/AT1G30380/AT3G53420/AT3G61430/AT3G26520/AT2G39010,7
cluster2,GO:0008652,cellular amino acid biosynthetic process,10/120,454/20876,2.953826257614541e-4,0.004826820634601943,0.003773548376952548,AT1G30380/AT3G53420/AT3G26520/AT5G51140/AT1G60000/AT2G33990/AT2G39800/AT3G21270/AT5G46110/AT1G61520,10
cluster2,GO:0010015,root morphogenesis,10/120,458/20876,3.166174503680327e-4,0.005058843262547011,0.003954940783544549,AT4G12550/AT1G75750/AT3G53420/AT2G32300/AT3G26520/AT5G60660/AT5G53250/AT2G06850/AT1G31420/AT1G79840,10
cluster2,GO:0042592,homeostatic process,10/120,468/20876,3.753584616635913e-4,0.00586701595513309,0.004586760149390338,AT5G47450/AT3G16570/AT1G30380/AT3G53420/AT3G22570/AT3G26520/AT5G60660/AT5G53250/AT1G04120/AT2G39010,10
cluster2,GO:0007623,circadian rhythm,6/120,171/20876,4.6765986127064583e-4,0.007005155005283216,0.005476543112248353,AT5G08330/AT2G21660/AT1G10760/AT5G39410/AT4G25100/AT3G53460,6
cluster2,GO:0048511,rhythmic process,6/120,171/20876,4.6765986127064583e-4,0.007005155005283216,0.005476543112248353,AT5G08330/AT2G21660/AT1G10760/AT5G39410/AT4G25100/AT3G53460,6
cluster2,GO:0019439,aromatic compound catabolic process,10/120,488/20876,5.203511457607873e-4,0.007396279054896891,0.005782319032742757,AT2G36830/AT1G75750/AT3G53420/AT3G61430/AT4G36670/AT3G26520/AT4G23400/AT2G21660/AT3G53460/AT5G54080,10
cluster2,GO:0044270,cellular nitrogen compound catabolic process,10/120,488/20876,5.203511457607873e-4,0.007396279054896891,0.005782319032742757,AT2G36830/AT1G75750/AT3G53420/AT3G61430/AT4G36670/AT3G26520/AT4G23400/AT2G21660/AT3G53460/AT5G54080,10
cluster2,GO:0046700,heterocycle catabolic process,10/120,490/20876,5.371097836894055e-4,0.007396279054896891,0.005782319032742757,AT2G36830/AT1G75750/AT3G53420/AT3G61430/AT4G36670/AT3G26520/AT4G23400/AT2G21660/AT3G53460/AT5G54080,10
cluster2,GO:0010106,cellular response to iron ion starvation,5/120,116/20876,5.568243047846771e-4,0.007396279054896891,0.005782319032742757,AT5G47450/AT3G53420/AT3G22570/AT5G60660/AT5G53250,5
cluster2,GO:0048764,trichoblast maturation,8/120,323/20876,5.64512871562246e-4,0.007396279054896891,0.005782319032742757,AT4G12550/AT1G75750/AT3G53420/AT2G32300/AT3G26520/AT5G60660/AT2G06850/AT1G31420,8
cluster2,GO:0048765,root hair cell differentiation,8/120,323/20876,5.64512871562246e-4,0.007396279054896891,0.005782319032742757,AT4G12550/AT1G75750/AT3G53420/AT2G32300/AT3G26520/AT5G60660/AT2G06850/AT1G31420,8
cluster2,GO:0009411,response to UV,7/120,247/20876,5.70540826554723e-4,0.007396279054896891,0.005782319032742757,AT1G75750/AT3G26520/AT2G06850/AT1G31420/AT5G07990/AT5G08640/AT3G51240,7
cluster2,GO:0048469,cell maturation,8/120,324/20876,5.76066240715196e-4,0.007396279054896891,0.005782319032742757,AT4G12550/AT1G75750/AT3G53420/AT2G32300/AT3G26520/AT5G60660/AT2G06850/AT1G31420,8
cluster2,GO:1901361,organic cyclic compound catabolic process,10/120,496/20876,5.900974041358086e-4,0.007443509360941165,0.005819243098957005,AT2G36830/AT1G75750/AT3G53420/AT3G61430/AT4G36670/AT3G26520/AT4G23400/AT2G21660/AT3G53460/AT5G54080,10
cluster2,GO:0006816,calcium ion transport,5/120,118/20876,6.019167078605638e-4,0.007461691602616298,0.005833457749501653,AT2G36830/AT3G53420/AT3G61430/AT3G26520/AT2G39010,5
cluster2,GO:0006826,iron ion transport,5/120,120/20876,6.49695101703834e-4,0.007917470815678927,0.006189780273146251,AT5G47450/AT3G53420/AT3G22570/AT5G60660/AT5G53250,5
cluster2,GO:0009069,serine family amino acid metabolic process,7/120,255/20876,6.887172715374177e-4,0.008253128637256722,0.006452193385982123,AT1G30380/AT3G53420/AT3G26520/AT1G60000/AT3G21270/AT5G46110/AT1G61520,7
cluster2,GO:0009414,response to water deprivation,9/120,418/20876,7.011691604095899e-4,0.008264600431713036,0.0064611618922988945,AT2G37180/AT2G36830/AT3G53420/AT3G61430/AT4G05100/AT2G21660/AT2G37170/AT5G56030/AT2G39800,9
cluster2,GO:0009415,response to water,9/120,426/20876,8.01800518619689e-4,0.009298299562702523,0.00726929502449769,AT2G37180/AT2G36830/AT3G53420/AT3G61430/AT4G05100/AT2G21660/AT2G37170/AT5G56030/AT2G39800,9
cluster2,GO:0006879,cellular iron ion homeostasis,5/120,127/20876,8.395379527868531e-4,0.009581393461170594,0.007490614315591972,AT5G47450/AT3G53420/AT3G22570/AT5G60660/AT5G53250,5
cluster2,GO:0006875,cellular metal ion homeostasis,6/120,195/20876,9.302505230663305e-4,0.009650057133767874,0.00754429472137039,AT5G47450/AT3G53420/AT3G22570/AT5G60660/AT5G53250/AT1G04120,6
cluster2,GO:0006096,glycolytic process,6/120,196/20876,9.551903267357821e-4,0.009650057133767874,0.00754429472137039,AT2G36830/AT3G53420/AT3G61430/AT3G26520/AT4G23400/AT2G21660,6
cluster2,GO:0006165,nucleoside diphosphate phosphorylation,6/120,196/20876,9.551903267357821e-4,0.009650057133767874,0.00754429472137039,AT2G36830/AT3G53420/AT3G61430/AT3G26520/AT4G23400/AT2G21660,6
cluster2,GO:0006757,ATP generation from ADP,6/120,196/20876,9.551903267357821e-4,0.009650057133767874,0.00754429472137039,AT2G36830/AT3G53420/AT3G61430/AT3G26520/AT4G23400/AT2G21660,6
cluster2,GO:0042866,pyruvate biosynthetic process,6/120,196/20876,9.551903267357821e-4,0.009650057133767874,0.00754429472137039,AT2G36830/AT3G53420/AT3G61430/AT3G26520/AT4G23400/AT2G21660,6
cluster2,GO:0046939,nucleotide phosphorylation,6/120,197/20876,9.806419233524151e-4,0.009650057133767874,0.00754429472137039,AT2G36830/AT3G53420/AT3G61430/AT3G26520/AT4G23400/AT2G21660,6
cluster2,GO:0009135,purine nucleoside diphosphate metabolic process,6/120,198/20876,0.0010066123574862178,0.009650057133767874,0.00754429472137039,AT2G36830/AT3G53420/AT3G61430/AT3G26520/AT4G23400/AT2G21660,6
cluster2,GO:0009166,nucleotide catabolic process,6/120,198/20876,0.0010066123574862178,0.009650057133767874,0.00754429472137039,AT2G36830/AT3G53420/AT3G61430/AT3G26520/AT4G23400/AT2G21660,6
cluster2,GO:0009179,purine ribonucleoside diphosphate metabolic process,6/120,198/20876,0.0010066123574862178,0.009650057133767874,0.00754429472137039,AT2G36830/AT3G53420/AT3G61430/AT3G26520/AT4G23400/AT2G21660,6
cluster2,GO:0009185,ribonucleoside diphosphate metabolic process,6/120,198/20876,0.0010066123574862178,0.009650057133767874,0.00754429472137039,AT2G36830/AT3G53420/AT3G61430/AT3G26520/AT4G23400/AT2G21660,6
cluster2,GO:0046031,ADP metabolic process,6/120,198/20876,0.0010066123574862178,0.009650057133767874,0.00754429472137039,AT2G36830/AT3G53420/AT3G61430/AT3G26520/AT4G23400/AT2G21660,6
cluster2,GO:1901292,nucleoside phosphate catabolic process,6/120,198/20876,0.0010066123574862178,0.009650057133767874,0.00754429472137039,AT2G36830/AT3G53420/AT3G61430/AT3G26520/AT4G23400/AT2G21660,6
cluster6,GO:0009644,response to high light intensity,43/385,224/20876,3.3180609719727026e-31,3.6133683984782733e-28,2.808127391016898e-28,AT1G79040/AT3G09350/AT5G48570/AT2G05620/AT4G21280/AT4G11660/AT3G09440/AT3G04710/AT2G39730/AT1G62740/AT2G20560/AT4G32770/AT5G05410/AT4G12400/AT1G74310/AT4G10340/AT5G51440/AT1G20340/AT1G14200/AT1G60950/AT3G51910/AT3G16050/AT4G25050/AT2G25140/AT5G49910/AT5G35320/AT1G06680/AT3G12580/AT2G19310/AT5G52640/AT2G26150/AT3G54890/AT3G25230/AT3G24500/AT4G23493/AT5G09590/AT1G63970/AT5G18100/AT1G07350/AT4G21320/AT3G12050/AT1G30070/AT3G08970,43
cluster6,GO:0009642,response to light intensity,43/385,283/20876,7.616974587683982e-27,4.147442662993928e-24,3.2231829307883798e-24,AT1G79040/AT3G09350/AT5G48570/AT2G05620/AT4G21280/AT4G11660/AT3G09440/AT3G04710/AT2G39730/AT1G62740/AT2G20560/AT4G32770/AT5G05410/AT4G12400/AT1G74310/AT4G10340/AT5G51440/AT1G20340/AT1G14200/AT1G60950/AT3G51910/AT3G16050/AT4G25050/AT2G25140/AT5G49910/AT5G35320/AT1G06680/AT3G12580/AT2G19310/AT5G52640/AT2G26150/AT3G54890/AT3G25230/AT3G24500/AT4G23493/AT5G09590/AT1G63970/AT5G18100/AT1G07350/AT4G21320/AT3G12050/AT1G30070/AT3G08970,43
